Datetime,Ticker,Industry,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Income,Non-Operating Income Loss,Pretax Income,Income Tax Expense,Net Extraordinary Losses,Net Income,"Basic EPS, GAAP",Diluted Weighted Avr # of Shares,"Diluted EPS, GAAP",EBITDA,Trailing 12M EBITDA Margin,Gross Margin,Operating Margin,Profit Margin,Dividends per Share,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Non-Cash Working Capital,Change in Accounts & Notes Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Cash from Operating Activities,Change in Fixed & Intangible Assets,Acquisition of Fixed & Intangibles,Other Investing Activities,Cash from Investing Activities,Dividends Paid,Cash from Repaid Debt,Cash from Repurchase of Equity,Other Financing Activities,Cash from Financing Activities,Net Changes in Cash,Free Cash Flow,Free Cash Flow per Basic Share,Price to Free Cash Flow,Cash Flow to Net Income,"Cash, Cash Equivalents & STI",Accounts & Notes Receivable,Inventories,"Property, Plant & Equip",LT Investments & Receivables,Other LT Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,ST Debt,Other ST Liabilities,Total Current Liabilities,LT Debt,Other LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Share Capital & APIC,Other Equity,Equity Before Minority Interest,Total Equity,Total Liabilities & Equity,Net Debt,Cash Conversion Cycle,Number of Employees,Last Price,Sales Actual,Net Income Actual,Enterprise Value,Price to Book,P/E,Shares Outstanding,Capital Expenditures,Personal Consumption Expenditures,CPI Urban Consumers YOY,ISM Manufacturing,Change in Nonfarm Payrolls,Unemployment Rate,Housing Starts,US Trade Balance
2019-08-30,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,16.9031,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,52.185,53809,10044,841141.6332,9.8064,17.7743,18076.72,-2000,0.14,1.8,51,78,3.7,1232,-48.351
2019-08-31,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,16.9031,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,52.185,53809,10044,841141.6332,9.8064,17.7743,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-01,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,16.9031,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,52.185,53809,10044,841141.6332,9.8064,17.7743,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-02,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,16.9031,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,52.185,53809,10044,841141.6332,9.8064,17.7743,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-03,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,16.6569,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,51.425,53809,10044,827403.326,9.6636,17.5155,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-04,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,16.9395,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,52.298,53809,10044,843175.2642,9.8275,17.8126,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-05,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.2707,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,53.32,53809,10044,861658.7104,10.0197,18.1609,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-06,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.2691,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,53.315,53809,10044,861568.3268,10.0187,18.1592,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-07,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.2691,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,53.315,53809,10044,861568.3268,10.0187,18.1592,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-08,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.2691,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,53.315,53809,10044,861568.3268,10.0187,18.1592,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-09,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.3428,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,53.543,53809,10044,865680.7806,10.0615,18.2367,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-10,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.5477,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.175,53809,10044,877114.306,10.1803,18.4521,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-11,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,18.1056,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,55.898,53809,10044,908251.4562,10.504,19.0388,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-12,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,18.0647,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,55.771,53809,10044,905969.2703,10.4803,18.9958,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-13,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.7137,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.688,53809,10044,886378.625,10.2766,18.6267,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-14,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.7137,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.688,53809,10044,886378.625,10.2766,18.6267,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-15,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.7137,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.688,53809,10044,886378.625,10.2766,18.6267,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-16,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.8068,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.975,53809,10044,891575.682,10.3307,18.7246,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-17,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.8716,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,55.175,53809,10044,895191.026,10.3682,18.7927,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-18,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,18.0392,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,55.693,53809,10044,904545.7286,10.4655,18.969,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-19,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.8926,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,55.24,53809,10044,896366.0128,10.3805,18.8148,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-20,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.6311,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.433,53809,10044,881769.0614,10.2287,18.5398,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-21,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.6311,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.433,53809,10044,881769.0614,10.2287,18.5398,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-22,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.6311,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.433,53809,10044,881769.0614,10.2287,18.5398,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-23,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.7113,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.68,53809,10044,886243.0496,10.2752,18.6241,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-24,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.627,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.42,53809,10044,881543.1024,10.2264,18.5356,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-25,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.8983,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,55.258,53809,10044,896682.3554,10.3837,18.8208,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-26,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.806,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.973,53809,10044,891530.4902,10.3302,18.7237,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-27,AAPL,Technology,53809,33582,20227,0,11544,-367,11911,1867,0,10044,0.55,18405.52,0.545,14477,29.5502,37.5904,21.4537,18.666,0.1925,2933,-2613,86,-4195,1272,919,1502,220,-1369,11636,-2000,-2000,29822,27502,-3629,-5073,-16954,-1148,-26804,12334,9636,0.5271,17.187,1.1585,94614,14148,3355,37636,115996,33634,187266,322239,29115,23482,37107,89704,84936,51143,136079,225783,43371,-639,96456,96456,322239,-102192,-47.3688,132000,54.705,53809,10044,891035.9676,10.7447,18.4425,18076.72,-2000,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-28,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.187,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,54.705,64040,13686,891035.9676,10.7447,18.4425,18076.72,-2777,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-29,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.187,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,54.705,64040,13686,891035.9676,10.7447,18.4425,18076.72,-2777,0.12,1.7,48.5,160,3.7,1370,-48.233
2019-09-30,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.5915,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,55.993,64040,13686,914309.7446,10.9976,18.8765,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-01,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.6402,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,56.148,64040,13686,917111.6362,11.0281,18.9288,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-02,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.198,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,54.74,64040,13686,891668.6528,10.7516,18.4543,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-03,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.3441,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,55.205,64040,13686,900074.3276,10.8429,18.611,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-04,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.8303,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,56.753,64040,13686,928048.0518,11.1469,19.1327,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-05,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.8303,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,56.753,64040,13686,928048.0518,11.1469,19.1327,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-06,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.8303,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,56.753,64040,13686,928048.0518,11.1469,19.1327,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-07,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.8342,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,56.765,64040,13686,928274.0108,11.1493,19.137,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-08,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.6253,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,56.1,64040,13686,916252.992,11.0187,18.9128,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-09,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,17.8318,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,56.758,64040,13686,928138.4354,11.1479,19.1344,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-10,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,18.0722,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,57.523,64040,13686,941967.1262,11.2981,19.3923,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
2019-10-11,AAPL,Technology,64040,39727,24313,0,15625,-502,16127,2441,0,13686,0.76,18081.493,0.76,18804,29.3946,37.9653,24.3988,21.371,0.1925,3179,5118,-302,3921,-2073,-8768,-785,17881,-10401,19910,-2777,-2777,1992,-798,-3479,-210,-17054,-296,-21039,-1927,17133,0.9538,18.5529,1.4548,100557,22926,4106,37378,105341,32978,175697,338516,46236,16240,43242,105718,91807,50503,142310,248028,45174,-584,90488,90488,338516,-97851,-73.4538,137000,59.053,64040,13686,969624.5078,11.5986,19.9081,18076.72,-2777,0.07,1.7,48.1,163,3.5,1297,-44.958
